"lineup","slugTeam","seasonPM","seasonSecs","l_id","Season_mins"
"Giannis Antetokounmpo, Jared Dudley, Jerryd Bayless, O.J. Mayo, Zaza Pachulia","MIL",0,0,762,0
"Giannis Antetokounmpo, Jared Dudley, Khris Middleton, Michael Carter-Williams, O.J. Mayo","MIL",0,27,763,0
"Giannis Antetokounmpo, Jared Dudley, Khris Middleton, Michael Carter-Williams, Zaza Pachulia","MIL",0,264,764,4
"Giannis Antetokounmpo, Jerryd Bayless, Khris Middleton, O.J. Mayo, Zaza Pachulia","MIL",0,119,765,1
"Giannis Antetokounmpo, John Henson, Khris Middleton, Michael Carter-Williams, Zaza Pachulia","MIL",0,0,766,0
"Gigi Datome, Isaiah Thomas, Jae Crowder, Jonas Jerebko, Kelly Olynyk","BOS",0,21,767,0
"Glen Davis, Hedo Turkoglu, Jamal Crawford, JJ Redick, Lester Hudson","LAC",0,34,768,0
"Iman Shumpert, James Jones, JR Smith, Kendrick Perkins, Matthew Dellavedova","CLE",0,0,769,0
"Iman Shumpert, James Jones, JR Smith, Kyrie Irving, LeBron James","CLE",0,21,770,0
"Iman Shumpert, James Jones, JR Smith, Mike Miller, Tristan Thompson","CLE",0,26,771,0
"Iman Shumpert, James Jones, Kevin Love, Kyrie Irving, Timofey Mozgov","CLE",0,0,772,0
"Iman Shumpert, James Jones, Kyrie Irving, LeBron James, Matthew Dellavedova","CLE",0,70,773,1
"Iman Shumpert, James Jones, Kyrie Irving, Timofey Mozgov, Tristan Thompson","CLE",0,0,774,0
"Iman Shumpert, James Jones, LeBron James, Matthew Dellavedova, Mike Miller","CLE",0,0,775,0
"Iman Shumpert, James Jones, Matthew Dellavedova, Mike Miller, Tristan Thompson","CLE",0,0,776,0
"Iman Shumpert, JR Smith, Kendrick Perkins, Kyrie Irving, LeBron James","CLE",0,91,777,1
"Iman Shumpert, JR Smith, Kevin Love, Kyrie Irving, Tristan Thompson","CLE",0,475,778,7
"Iman Shumpert, JR Smith, Kevin Love, Matthew Dellavedova, Tristan Thompson","CLE",0,0,779,0
"Iman Shumpert, JR Smith, Kyrie Irving, LeBron James, Matthew Dellavedova","CLE",0,0,780,0
"Iman Shumpert, JR Smith, LeBron James, Mike Miller, Tristan Thompson","CLE",0,60,781,1
"Iman Shumpert, Kendrick Perkins, Kyrie Irving, Matthew Dellavedova, Tristan Thompson","CLE",0,0,782,0
"Iman Shumpert, Kevin Love, Kyrie Irving, LeBron James, Tristan Thompson","CLE",0,489,783,8
"Isaiah Thomas, Jae Crowder, Jonas Jerebko, Kelly Olynyk, Tyler Zeller","BOS",0,0,784,0
"Isaiah Thomas, Jared Sullinger, Kelly Olynyk, Marcus Smart, Tyler Zeller","BOS",0,0,785,0
"James Harden, Joey Dorsey, Josh Smith, Pablo Prigioni, Trevor Ariza","HOU",0,0,786,0
"James Harden, Josh Smith, Pablo Prigioni, Terrence Jones, Trevor Ariza","HOU",0,106,787,1
"James Jones, Joe Harris, JR Smith, Kendrick Perkins, Matthew Dellavedova","CLE",0,0,788,0
"James Jones, Joe Harris, JR Smith, Matthew Dellavedova, Mike Miller","CLE",0,0,789,0
"James Jones, Joe Harris, JR Smith, Mike Miller, Tristan Thompson","CLE",0,10,790,0
"James Jones, JR Smith, Kendrick Perkins, Matthew Dellavedova, Tristan Thompson","CLE",0,0,791,0
"James Jones, JR Smith, Kyrie Irving, LeBron James, Matthew Dellavedova","CLE",0,7,792,0
"James Jones, JR Smith, Kyrie Irving, LeBron James, Timofey Mozgov","CLE",0,0,793,0
"James Jones, JR Smith, LeBron James, Timofey Mozgov, Tristan Thompson","CLE",0,0,794,0
"James Jones, JR Smith, Matthew Dellavedova, Mike Miller, Tristan Thompson","CLE",0,57,795,0
"James Jones, JR Smith, Matthew Dellavedova, Shawn Marion, Timofey Mozgov","CLE",0,299,796,4
"James Jones, JR Smith, Matthew Dellavedova, Timofey Mozgov, Tristan Thompson","CLE",0,0,797,0
"James Jones, LeBron James, Matthew Dellavedova, Shawn Marion, Tristan Thompson","CLE",0,176,798,2
"JaMychal Green, Jeff Green, Mike Conley, Nick Calathes, Vince Carter","MEM",0,0,799,0
"JaMychal Green, Jon Leuer, Jordan Adams, Nick Calathes, Russ Smith","MEM",0,164,800,2
"Jared Dudley, Jerryd Bayless, John Henson, Khris Middleton, Michael Carter-Williams","MIL",0,4,801,0
"Jared Dudley, John Henson, Khris Middleton, O.J. Mayo, Tyler Ennis","MIL",0,0,802,0
"Jared Dudley, Khris Middleton, Miles Plumlee, O.J. Mayo, Tyler Ennis","MIL",0,0,803,0
"Jarrett Jack, Jerome Jordan, Joe Johnson, Mason Plumlee, Mirza Teletovic","BKN",0,0,804,0
"Jeff Green, Kosta Koufos, Mike Conley, Nick Calathes, Zach Randolph","MEM",0,163,805,2
"Jeff Green, Kosta Koufos, Mike Conley, Vince Carter, Zach Randolph","MEM",0,48,806,0
"Jeff Green, Kosta Koufos, Nick Calathes, Tony Allen, Vince Carter","MEM",0,107,807,1
"Jeff Green, Marc Gasol, Nick Calathes, Tony Allen, Vince Carter","MEM",0,0,808,0
"Jeff Green, Marc Gasol, Nick Calathes, Tony Allen, Zach Randolph","MEM",0,104,809,1
"Jeff Green, Marc Gasol, Tony Allen, Vince Carter, Zach Randolph","MEM",0,38,810,0
"Jeff Teague, John Jenkins, Kent Bazemore, Mike Muscala, Mike Scott","ATL",0,0,811,0
"Jeff Teague, Kent Bazemore, Kyle Korver, Mike Muscala, Paul Millsap","ATL",0,0,812,0
"Jeff Teague, Kent Bazemore, Mike Muscala, Mike Scott, Paul Millsap","ATL",0,1,813,0
"Jeff Teague, Kent Bazemore, Mike Muscala, Mike Scott, Shelvin Mack","ATL",0,0,814,0
"Jeff Teague, Kent Bazemore, Paul Millsap, Pero Antic, Shelvin Mack","ATL",0,0,815,0
"Jeff Teague, Kyle Korver, Mike Scott, Paul Millsap, Shelvin Mack","ATL",0,0,816,0
"Jeff Teague, Mike Muscala, Mike Scott, Paul Millsap, Shelvin Mack","ATL",0,0,817,0
"Jeff Teague, Mike Scott, Paul Millsap, Pero Antic, Shelvin Mack","ATL",0,12,818,0
"Jerryd Bayless, John Henson, Khris Middleton, Michael Carter-Williams, O.J. Mayo","MIL",0,0,819,0
"Jimmy Butler, Joakim Noah, Kirk Hinrich, Mike Dunleavy, Pau Gasol","CHI",0,0,820,0
"Jimmy Butler, Joakim Noah, Kirk Hinrich, Mike Dunleavy, Taj Gibson","CHI",0,21,821,0
"Jimmy Butler, Mike Dunleavy, Pau Gasol, Taj Gibson, Tony Snell","CHI",0,23,822,0
"John Jenkins, Kent Bazemore, Mike Scott, Pero Antic, Shelvin Mack","ATL",0,0,823,0
"John Wall, Kevin Seraphin, Marcin Gortat, Otto Porter Jr., Ramon Sessions","WAS",0,114,824,1
"John Wall, Nene, Otto Porter Jr., Ramon Sessions, Rasual Butler","WAS",0,7,825,0
"Jon Leuer, Jordan Adams, Mike Conley, Nick Calathes, Russ Smith","MEM",0,0,826,0
"Jon Leuer, Jordan Adams, Mike Conley, Nick Calathes, Zach Randolph","MEM",0,0,827,0
"JR Smith, Kendrick Perkins, Kyrie Irving, Timofey Mozgov, Tristan Thompson","CLE",0,0,828,0
"JR Smith, Kevin Love, LeBron James, Matthew Dellavedova, Timofey Mozgov","CLE",0,21,829,0
"JR Smith, LeBron James, Matthew Dellavedova, Shawn Marion, Timofey Mozgov","CLE",0,15,830,0
"Justin Holiday, Klay Thompson, Leandro Barbosa, Marreese Speights, Shaun Livingston","GSW",0,0,831,0
"Kawhi Leonard, Manu Ginobili, Patty Mills, Tiago Splitter, Tony Parker","SAS",0,0,832,0
"Kawhi Leonard, Marco Belinelli, Matt Bonner, Patty Mills, Tiago Splitter","SAS",0,26,833,0
"Kawhi Leonard, Marco Belinelli, Matt Bonner, Tiago Splitter, Tony Parker","SAS",0,0,834,0
"Kawhi Leonard, Marco Belinelli, Patty Mills, Tim Duncan, Tony Parker","SAS",0,0,835,0
"Kent Bazemore, Mike Muscala, Mike Scott, Paul Millsap, Shelvin Mack","ATL",0,132,836,2
"Kevin Seraphin, Kris Humphries, Martell Webster, Ramon Sessions, Rasual Butler","WAS",0,0,837,0
"Kyrie Irving, LeBron James, Mike Miller, Shawn Marion, Timofey Mozgov","CLE",0,25,838,0
"Kyrie Irving, LeBron James, Mike Miller, Timofey Mozgov, Tristan Thompson","CLE",0,93,839,1
"Manu Ginobili, Marco Belinelli, Matt Bonner, Tiago Splitter, Tony Parker","SAS",0,0,840,0
"Aaron Brooks, Jimmy Butler, Joakim Noah, Mike Dunleavy, Nikola Mirotic","CHI",-1,204,841,3
"Aaron Brooks, Jimmy Butler, Nikola Mirotic, Pau Gasol, Taj Gibson","CHI",-1,149,842,2
"Al-Farouq Aminu, Amar'e Stoudemire, Charlie Villanueva, Monta Ellis, Raymond Felton","DAL",-1,103,843,1
"Al-Farouq Aminu, Amar'e Stoudemire, Dirk Nowitzki, Monta Ellis, Raymond Felton","DAL",-1,115,844,1
"Al-Farouq Aminu, Devin Harris, Dwight Powell, Monta Ellis, Tyson Chandler","DAL",-1,0,845,0
"Al-Farouq Aminu, Dirk Nowitzki, J.J. Barea, Raymond Felton, Tyson Chandler","DAL",-1,206,846,3
"Al Horford, DeMarre Carroll, Dennis Schroder, Jeff Teague, Paul Millsap","ATL",-1,824,847,13
"Al Horford, DeMarre Carroll, Jeff Teague, Kent Bazemore, Pero Antic","ATL",-1,70,848,1
"Al Horford, Dennis Schroder, Kent Bazemore, Kyle Korver, Mike Muscala","ATL",-1,610,849,10
"Al Horford, Elton Brand, Jeff Teague, Kyle Korver, Paul Millsap","ATL",-1,0,850,0
"Alan Anderson, Brook Lopez, Jarrett Jack, Joe Johnson, Thaddeus Young","BKN",-1,445,851,7
"Alan Anderson, Deron Williams, Jarrett Jack, Joe Johnson, Mason Plumlee","BKN",-1,116,852,1
"Alan Anderson, Jarrett Jack, Joe Johnson, Mason Plumlee, Thaddeus Young","BKN",-1,28,853,0
"Alexis Ajinca, Anthony Davis, Eric Gordon, Norris Cole, Tyreke Evans","NOP",-1,88,854,1
"Allen Crabbe, CJ McCollum, Damian Lillard, Joel Freeland, Meyers Leonard","POR",-1,47,855,0
"Amar'e Stoudemire, Devin Harris, Dirk Nowitzki, J.J. Barea, Monta Ellis","DAL",-1,331,856,5
"Amar'e Stoudemire, Devin Harris, Monta Ellis, Raymond Felton, Richard Jefferson","DAL",-1,5,857,0
"Amir Johnson, DeMar DeRozan, Jonas Valanciunas, Kyle Lowry, Lou Williams","TOR",-1,120,858,2
"Amir Johnson, DeMar DeRozan, Kyle Lowry, Lou Williams, Terrence Ross","TOR",-1,219,859,3
"Amir Johnson, Greivis Vasquez, Kyle Lowry, Lou Williams, Patrick Patterson","TOR",-1,787,860,13
"Andre Iguodala, Andrew Bogut, Draymond Green, Harrison Barnes, Klay Thompson","GSW",-1,129,861,2
"Andre Iguodala, Andrew Bogut, Draymond Green, Klay Thompson, Shaun Livingston","GSW",-1,704,862,11
"Andre Iguodala, David Lee, Harrison Barnes, Klay Thompson, Shaun Livingston","GSW",-1,655,863,10
"Andre Iguodala, David Lee, Klay Thompson, Shaun Livingston, Stephen Curry","GSW",-1,273,864,4
"Andre Iguodala, Draymond Green, Festus Ezeli, Klay Thompson, Shaun Livingston","GSW",-1,268,865,4
"Andre Iguodala, Draymond Green, Festus Ezeli, Leandro Barbosa, Shaun Livingston","GSW",-1,270,866,4
"Andre Iguodala, Draymond Green, Klay Thompson, Marreese Speights, Stephen Curry","GSW",-1,146,867,2
"Andre Iguodala, Festus Ezeli, Leandro Barbosa, Shaun Livingston, Stephen Curry","GSW",-1,259,868,4
"Andre Iguodala, Harrison Barnes, Klay Thompson, Shaun Livingston, Stephen Curry","GSW",-1,9,869,0
"Andre Iguodala, Klay Thompson, Leandro Barbosa, Marreese Speights, Shaun Livingston","GSW",-1,213,870,3
"Andrew Bogut, Draymond Green, Harrison Barnes, Klay Thompson, Shaun Livingston","GSW",-1,233,871,3
"Anthony Davis, Eric Gordon, Norris Cole, Omer Asik, Quincy Pondexter","NOP",-1,442,872,7
"Arron Afflalo, Chris Kaman, CJ McCollum, LaMarcus Aldridge, Steve Blake","POR",-1,282,873,4
"Austin Rivers, Blake Griffin, Chris Paul, DeAndre Jordan, JJ Redick","LAC",-1,0,874,0
"Austin Rivers, Blake Griffin, Chris Paul, DeAndre Jordan, Matt Barnes","LAC",-1,24,875,0
"Austin Rivers, Blake Griffin, Chris Paul, Glen Davis, JJ Redick","LAC",-1,63,876,1
"Austin Rivers, Blake Griffin, Chris Paul, Jamal Crawford, JJ Redick","LAC",-1,244,877,4
"Austin Rivers, Blake Griffin, Glen Davis, Jamal Crawford, JJ Redick","LAC",-1,1687,878,28
"Austin Rivers, Blake Griffin, Jamal Crawford, Matt Barnes, Spencer Hawes","LAC",-1,33,879,0
"Austin Rivers, Dahntay Jones, Ekpe Udoh, Hedo Turkoglu, Lester Hudson","LAC",-1,129,880,2
"Austin Rivers, DeAndre Jordan, Hedo Turkoglu, Jamal Crawford, Matt Barnes","LAC",-1,108,881,1
"Avery Bradley, Evan Turner, Isaiah Thomas, Jared Sullinger, Marcus Smart","BOS",-1,88,882,1
"Avery Bradley, Evan Turner, Jae Crowder, Jared Sullinger, Tyler Zeller","BOS",-1,87,883,1
"Avery Bradley, Isaiah Thomas, Jae Crowder, Kelly Olynyk, Tyler Zeller","BOS",-1,93,884,1
"Avery Bradley, Isaiah Thomas, Jared Sullinger, Jonas Jerebko, Marcus Smart","BOS",-1,193,885,3
"Beno Udrih, Jeff Green, Marc Gasol, Tony Allen, Zach Randolph","MEM",-1,161,886,2
"Beno Udrih, Marc Gasol, Tony Allen, Vince Carter, Zach Randolph","MEM",-1,450,887,7
"Blake Griffin, Ekpe Udoh, Jamal Crawford, JJ Redick, Lester Hudson","LAC",-1,2,888,0
"Bojan Bogdanovic, Brook Lopez, Earl Clark, Jarrett Jack, Joe Johnson","BKN",-1,113,889,1
"Boris Diaw, Cory Joseph, Danny Green, Manu Ginobili, Matt Bonner","SAS",-1,18,890,0
"Boris Diaw, Cory Joseph, Manu Ginobili, Marco Belinelli, Tiago Splitter","SAS",-1,41,891,0
"Boris Diaw, Danny Green, Manu Ginobili, Patty Mills, Tiago Splitter","SAS",-1,338,892,5
"Boris Diaw, Kawhi Leonard, Marco Belinelli, Patty Mills, Tiago Splitter","SAS",-1,204,893,3
"Bradley Beal, Garrett Temple, John Wall, Nene, Otto Porter Jr.","WAS",-1,1,894,0
"Brandon Bass, Evan Turner, Isaiah Thomas, Jonas Jerebko, Marcus Smart","BOS",-1,76,895,1
"Brandon Bass, Evan Turner, Jae Crowder, Jared Sullinger, Marcus Smart","BOS",-1,110,896,1
"Chandler Parsons, J.J. Barea, Monta Ellis, Rajon Rondo, Tyson Chandler","DAL",-1,100,897,1
"CJ McCollum, Meyers Leonard, Nicolas Batum, Robin Lopez, Steve Blake","POR",-1,261,898,4
"Clint Capela, Corey Brewer, James Harden, Jason Terry, Terrence Jones","HOU",-1,75,899,1
"Clint Capela, Corey Brewer, James Harden, Terrence Jones, Trevor Ariza","HOU",-1,36,900,0
"Corey Brewer, Jason Terry, Josh Smith, Terrence Jones, Trevor Ariza","HOU",-1,139,901,2
"Courtney Lee, Jeff Green, Marc Gasol, Nick Calathes, Tony Allen","MEM",-1,180,902,3
"Danny Green, Manu Ginobili, Marco Belinelli, Matt Bonner, Tim Duncan","SAS",-1,56,903,0
"DeMarre Carroll, Jeff Teague, Kent Bazemore, Mike Muscala, Mike Scott","ATL",-1,103,904,1
"DeMarre Carroll, Jeff Teague, Kent Bazemore, Mike Scott, Paul Millsap","ATL",-1,732,905,12
"DeMarre Carroll, Jeff Teague, Kyle Korver, Mike Scott, Paul Millsap","ATL",-1,490,906,8
"Dennis Schroder, Jeff Teague, Kent Bazemore, Mike Muscala, Mike Scott","ATL",-1,82,907,1
"Dennis Schroder, John Jenkins, Kent Bazemore, Mike Muscala, Mike Scott","ATL",-1,398,908,6
"Dennis Schroder, John Jenkins, Mike Muscala, Mike Scott, Shelvin Mack","ATL",-1,301,909,5
"Derrick Rose, Jimmy Butler, Joakim Noah, Mike Dunleavy, Nikola Mirotic","CHI",-1,879,910,14
"Derrick Rose, Jimmy Butler, Joakim Noah, Mike Dunleavy, Taj Gibson","CHI",-1,3616,911,60
"Derrick Rose, Jimmy Butler, Joakim Noah, Nikola Mirotic, Taj Gibson","CHI",-1,296,912,4
"Derrick Rose, Jimmy Butler, Joakim Noah, Pau Gasol, Tony Snell","CHI",-1,795,913,13
"Derrick Rose, Nikola Mirotic, Pau Gasol, Taj Gibson, Tony Snell","CHI",-1,80,914,1
"Ersan Ilyasova, Jerryd Bayless, Khris Middleton, O.J. Mayo, Zaza Pachulia","MIL",-1,45,915,0
"Evan Turner, Isaiah Thomas, Jonas Jerebko, Kelly Olynyk, Marcus Smart","BOS",-1,16,916,0
"Giannis Antetokounmpo, Jared Dudley, Jerryd Bayless, Khris Middleton, Zaza Pachulia","MIL",-1,145,917,2
"Giannis Antetokounmpo, Jared Dudley, John Henson, Michael Carter-Williams, O.J. Mayo","MIL",-1,381,918,6
"Gigi Datome, Isaiah Thomas, Jae Crowder, Jared Sullinger, Jonas Jerebko","BOS",-1,81,919,1
"Glen Davis, Hedo Turkoglu, Jamal Crawford, Lester Hudson, Matt Barnes","LAC",-1,31,920,0
"Iman Shumpert, JR Smith, LeBron James, Matthew Dellavedova, Tristan Thompson","CLE",-1,5591,921,93
"Iman Shumpert, JR Smith, LeBron James, Mike Miller, Timofey Mozgov","CLE",-1,165,922,2
"James Harden, Jason Terry, Joey Dorsey, Josh Smith, Trevor Ariza","HOU",-1,30,923,0
"James Jones, Joe Harris, Kendrick Perkins, Matthew Dellavedova, Shawn Marion","CLE",-1,118,924,1
"James Michael McAdoo, Justin Holiday, Leandro Barbosa, Marreese Speights, Shaun Livingston","GSW",-1,72,925,1
"JaMychal Green, Jeff Green, Marc Gasol, Mike Conley, Vince Carter","MEM",-1,16,926,0
"Jeff Green, Mike Conley, Tony Allen, Vince Carter, Zach Randolph","MEM",-1,210,927,3
"JR Smith, Kyrie Irving, Matthew Dellavedova, Timofey Mozgov, Tristan Thompson","CLE",-1,47,928,0
"Kevin Seraphin, Kris Humphries, Martell Webster, Rasual Butler, Will Bynum","WAS",-1,252,929,4
"Aaron Brooks, Derrick Rose, Joakim Noah, Kirk Hinrich, Nikola Mirotic","CHI",-2,33,930,0
"Aaron Brooks, Jimmy Butler, Joakim Noah, Kirk Hinrich, Nikola Mirotic","CHI",-2,508,931,8
"Aaron Brooks, Jimmy Butler, Joakim Noah, Pau Gasol, Tony Snell","CHI",-2,2,932,0
"Aaron Brooks, Jimmy Butler, Kirk Hinrich, Nikola Mirotic, Tony Snell","CHI",-2,6,933,0
"Aaron Brooks, Joakim Noah, Kirk Hinrich, Mike Dunleavy, Nikola Mirotic","CHI",-2,55,934,0
"Aaron Brooks, Joakim Noah, Kirk Hinrich, Nikola Mirotic, Tony Snell","CHI",-2,76,935,1
"Aaron Brooks, Joakim Noah, Kirk Hinrich, Taj Gibson, Tony Snell","CHI",-2,483,936,8
"Aaron Brooks, Joakim Noah, Mike Dunleavy, Pau Gasol, Tony Snell","CHI",-2,51,937,0
"Aaron Brooks, Joakim Noah, Mike Dunleavy, Taj Gibson, Tony Snell","CHI",-2,56,938,0
"Al-Farouq Aminu, Amar'e Stoudemire, Chandler Parsons, Devin Harris, Monta Ellis","DAL",-2,48,939,0
"Al-Farouq Aminu, Amar'e Stoudemire, Charlie Villanueva, Devin Harris, Monta Ellis","DAL",-2,237,940,3
"Al-Farouq Aminu, Devin Harris, Dirk Nowitzki, Monta Ellis, Tyson Chandler","DAL",-2,723,941,12
"Al-Farouq Aminu, Devin Harris, J.J. Barea, Richard Jefferson, Tyson Chandler","DAL",-2,58,942,0
"Al-Farouq Aminu, Dirk Nowitzki, J.J. Barea, Rajon Rondo, Tyson Chandler","DAL",-2,49,943,0
"Al-Farouq Aminu, J.J. Barea, Monta Ellis, Raymond Felton, Tyson Chandler","DAL",-2,2,944,0
"Al Horford, DeMarre Carroll, Dennis Schroder, Jeff Teague, Kent Bazemore","ATL",-2,9,945,0
"Al Horford, DeMarre Carroll, Dennis Schroder, Jeff Teague, Kyle Korver","ATL",-2,29,946,0
"Al Horford, DeMarre Carroll, Dennis Schroder, Jeff Teague, Mike Muscala","ATL",-2,47,947,0
"Al Horford, DeMarre Carroll, Jeff Teague, Mike Scott, Shelvin Mack","ATL",-2,474,948,7
"Al Horford, DeMarre Carroll, Jeff Teague, Paul Millsap, Shelvin Mack","ATL",-2,61,949,1
"Al Horford, Jeff Teague, Kent Bazemore, Kyle Korver, Pero Antic","ATL",-2,8,950,0
"Alan Anderson, Bojan Bogdanovic, Deron Williams, Joe Johnson, Mason Plumlee","BKN",-2,3,951,0
"Alan Anderson, Bojan Bogdanovic, Deron Williams, Joe Johnson, Thaddeus Young","BKN",-2,70,952,1
"Alan Anderson, Earl Clark, Jarrett Jack, Joe Johnson, Mason Plumlee","BKN",-2,188,953,3
"Allen Crabbe, Chris Kaman, Damian Lillard, LaMarcus Aldridge, Nicolas Batum","POR",-2,158,954,2
"Amir Johnson, DeMar DeRozan, Greivis Vasquez, Lou Williams, Tyler Hansbrough","TOR",-2,78,955,1
"Amir Johnson, DeMar DeRozan, Lou Williams, Terrence Ross, Tyler Hansbrough","TOR",-2,61,956,1
"Andre Iguodala, Andrew Bogut, David Lee, Klay Thompson, Stephen Curry","GSW",-2,49,957,0
"Andre Iguodala, Andrew Bogut, Draymond Green, Klay Thompson, Stephen Curry","GSW",-2,4133,958,68
"Andre Iguodala, Andrew Bogut, Draymond Green, Leandro Barbosa, Shaun Livingston","GSW",-2,145,959,2
"Andre Iguodala, Andrew Bogut, Draymond Green, Shaun Livingston, Stephen Curry","GSW",-2,116,960,1
"Andre Iguodala, Andrew Bogut, Klay Thompson, Marreese Speights, Stephen Curry","GSW",-2,22,961,0
"Andre Iguodala, David Lee, Festus Ezeli, Klay Thompson, Stephen Curry","GSW",-2,83,962,1
"Andre Iguodala, David Lee, Festus Ezeli, Leandro Barbosa, Stephen Curry","GSW",-2,91,963,1
"Andre Iguodala, David Lee, Klay Thompson, Leandro Barbosa, Shaun Livingston","GSW",-2,126,964,2
"Andre Iguodala, Draymond Green, Festus Ezeli, Shaun Livingston, Stephen Curry","GSW",-2,984,965,16
"Andre Iguodala, Harrison Barnes, Klay Thompson, Marreese Speights, Shaun Livingston","GSW",-2,514,966,8
"Andrew Bogut, Harrison Barnes, Klay Thompson, Leandro Barbosa, Shaun Livingston","GSW",-2,11,967,0
"Andrew Bogut, Harrison Barnes, Klay Thompson, Shaun Livingston, Stephen Curry","GSW",-2,353,968,5
"Anthony Davis, Dante Cunningham, Eric Gordon, Norris Cole, Tyreke Evans","NOP",-2,155,969,2
"Anthony Davis, Jrue Holiday, Norris Cole, Omer Asik, Tyreke Evans","NOP",-2,21,970,0
"Anthony Davis, Jrue Holiday, Norris Cole, Quincy Pondexter, Ryan Anderson","NOP",-2,18,971,0
"Aron Baynes, Boris Diaw, Cory Joseph, Manu Ginobili, Patty Mills","SAS",-2,12,972,0
"Aron Baynes, Danny Green, Kawhi Leonard, Manu Ginobili, Patty Mills","SAS",-2,41,973,0
"Arron Afflalo, CJ McCollum, Damian Lillard, LaMarcus Aldridge, Meyers Leonard","POR",-2,57,974,0
"Arron Afflalo, Damian Lillard, LaMarcus Aldridge, Meyers Leonard, Steve Blake","POR",-2,95,975,1
"Austin Rivers, Blake Griffin, Chris Paul, Dahntay Jones, Jamal Crawford","LAC",-2,8,976,0
"Austin Rivers, Blake Griffin, Dahntay Jones, Jamal Crawford, JJ Redick","LAC",-2,3,977,0
"Austin Rivers, Blake Griffin, Glen Davis, Jamal Crawford, Matt Barnes","LAC",-2,39,978,0
"Austin Rivers, Chris Paul, Dahntay Jones, Glen Davis, Jamal Crawford","LAC",-2,2,979,0
"Austin Rivers, Chris Paul, Jamal Crawford, JJ Redick, Spencer Hawes","LAC",-2,53,980,0
"Austin Rivers, Dahntay Jones, Glen Davis, JJ Redick, Matt Barnes","LAC",-2,24,981,0
"Austin Rivers, Glen Davis, Jamal Crawford, Matt Barnes, Spencer Hawes","LAC",-2,53,982,0
"Avery Bradley, Brandon Bass, Evan Turner, Isaiah Thomas, Tyler Zeller","BOS",-2,237,983,3
"Avery Bradley, Brandon Bass, Evan Turner, Jae Crowder, Marcus Smart","BOS",-2,3,984,0
"Avery Bradley, Brandon Bass, Isaiah Thomas, Jae Crowder, Tyler Zeller","BOS",-2,119,985,1
"Avery Bradley, Brandon Bass, Jae Crowder, Marcus Smart, Tyler Zeller","BOS",-2,62,986,1
"Avery Bradley, Evan Turner, Isaiah Thomas, Jae Crowder, Jonas Jerebko","BOS",-2,29,987,0
"Avery Bradley, Evan Turner, Jonas Jerebko, Marcus Smart, Tyler Zeller","BOS",-2,30,988,0
"Beno Udrih, Courtney Lee, Jeff Green, Kosta Koufos, Vince Carter","MEM",-2,285,989,4
"Beno Udrih, Jeff Green, Kosta Koufos, Vince Carter, Zach Randolph","MEM",-2,532,990,8
"Beno Udrih, Jeff Green, Tony Allen, Vince Carter, Zach Randolph","MEM",-2,258,991,4
"Blake Griffin, Dahntay Jones, DeAndre Jordan, Jamal Crawford, JJ Redick","LAC",-2,1,992,0
"Blake Griffin, Glen Davis, Jamal Crawford, JJ Redick, Matt Barnes","LAC",-2,569,993,9
"Blake Griffin, Hedo Turkoglu, Jamal Crawford, JJ Redick, Lester Hudson","LAC",-2,23,994,0
"Boris Diaw, Danny Green, Kawhi Leonard, Marco Belinelli, Patty Mills","SAS",-2,80,995,1
"Boris Diaw, Danny Green, Kawhi Leonard, Marco Belinelli, Tony Parker","SAS",-2,128,996,2
"Boris Diaw, Danny Green, Manu Ginobili, Matt Bonner, Tony Parker","SAS",-2,85,997,1
"Boris Diaw, Danny Green, Manu Ginobili, Tim Duncan, Tony Parker","SAS",-2,272,998,4
"Boris Diaw, Kawhi Leonard, Manu Ginobili, Marco Belinelli, Patty Mills","SAS",-2,19,999,0
"Bradley Beal, Garrett Temple, Nene, Otto Porter Jr., Paul Pierce","WAS",-2,190,1000,3
"Bradley Beal, Garrett Temple, Otto Porter Jr., Ramon Sessions, Will Bynum","WAS",-2,3,1001,0
"Bradley Beal, Kevin Seraphin, Otto Porter Jr., Paul Pierce, Ramon Sessions","WAS",-2,200,1002,3
"Brandon Bass, Evan Turner, Isaiah Thomas, Jared Sullinger, Marcus Smart","BOS",-2,133,1003,2
"Brandon Bass, Evan Turner, Isaiah Thomas, Kelly Olynyk, Marcus Smart","BOS",-2,69,1004,1
"Brandon Bass, Isaiah Thomas, Jae Crowder, Jared Sullinger, Marcus Smart","BOS",-2,276,1005,4
"Brandon Bass, Isaiah Thomas, Jae Crowder, Marcus Smart, Tyler Zeller","BOS",-2,28,1006,0
"Brandon Rush, Festus Ezeli, James Michael McAdoo, Justin Holiday, Leandro Barbosa","GSW",-2,132,1007,2
"Chandler Parsons, Dirk Nowitzki, J.J. Barea, Rajon Rondo, Tyson Chandler","DAL",-2,158,1008,2
"Charlie Villanueva, Devin Harris, Dirk Nowitzki, J.J. Barea, Tyson Chandler","DAL",-2,27,1009,0
"Charlie Villanueva, J.J. Barea, Monta Ellis, Richard Jefferson, Tyson Chandler","DAL",-2,36,1010,0
"Chris Kaman, CJ McCollum, Nicolas Batum, Robin Lopez, Steve Blake","POR",-2,37,1011,0
"CJ McCollum, Damian Lillard, Joel Freeland, LaMarcus Aldridge, Nicolas Batum","POR",-2,209,1012,3
