"namePlayer","idGame","slugTeam","totalPlusMinus","totalSecs"
"Ty Lawson","21400866","DEN",-12,1909
"Ty Lawson","21400921","DEN",-12,1961
"Ty Lawson","21401017","DEN",-12,2333
"Tyler Ennis","21401180","MIL",-12,336
"Tyler Hansbrough","21400734","TOR",-12,440
"Tyler Zeller","21400553","BOS",-12,1303
"Tyler Zeller","21400891","BOS",-12,740
"Tyler Zeller","21400969","BOS",-12,1163
"Tyreke Evans","21400293","NOP",-12,1493
"Tyson Chandler","21401142","DAL",-12,1458
"Udonis Haslem","21400429","MIA",-12,771
"Victor Oladipo","21400359","ORL",-12,2211
"Victor Oladipo","21400776","ORL",-12,2321
"Victor Oladipo","21401224","ORL",-12,2652
"Vince Carter","21400576","MEM",-12,841
"Wayne Ellington","21400234","LAL",-12,1210
"Wayne Ellington","21400736","LAL",-12,2257
"Wayne Ellington","21401093","LAL",-12,1780
"Wesley Johnson","21400197","LAL",-12,2497
"Wesley Johnson","21401123","LAL",-12,1589
"Will Barton","21400115","POR",-12,953
"Will Barton","21401184","DEN",-12,620
"Willie Green","21400770","ORL",-12,1038
"Willie Green","21400897","ORL",-12,1053
"Wilson Chandler","21400391","DEN",-12,2156
"Wilson Chandler","21400471","DEN",-12,994
"Wilson Chandler","21400624","DEN",-12,2273
"Wilson Chandler","21400713","DEN",-12,1414
"Wilson Chandler","21400751","DEN",-12,1336
"Zach LaVine","21400218","MIN",-12,2193
"Zach LaVine","21400808","MIN",-12,655
"Zach LaVine","21401133","MIN",-12,2376
"Zach LaVine","21401192","MIN",-12,2685
"Zach Randolph","21401098","MEM",-12,1993
"Aaron Brooks","21400135","CHI",-13,1071
"Aaron Gordon","21400103","ORL",-13,587
"Aaron Gordon","21401207","ORL",-13,1916
"Adreian Payne","21400959","MIN",-13,1729
"Alan Anderson","21400303","BKN",-13,1915
"Alec Burks","21400306","UTA",-13,1829
"Alex Len","21400307","PHX",-13,1580
"Alex Len","21400691","PHX",-13,1500
"Alexey Shved","21400058","PHI",-13,1121
"Alexey Shved","21400988","NYK",-13,1919
"Alonzo Gee","21400142","DEN",-13,512
"Alonzo Gee","21400304","DEN",-13,836
"Alonzo Gee","21400615","DEN",-13,1146
"Amar'e Stoudemire","21400229","NYK",-13,1524
"Andre Drummond","21400174","DET",-13,2300
"Andre Drummond","21400243","DET",-13,1438
"Andre Drummond","21400255","DET",-13,1501
"Andre Drummond","21400540","DET",-13,1022
"Andre Drummond","21400769","DET",-13,1729
"Andre Roberson","21400532","OKC",-13,501
"Andrea Bargnani","21400988","NYK",-13,2191
"Andrew Wiggins","21400335","MIN",-13,2588
"Andrew Wiggins","21400611","MIN",-13,1910
"Andrew Wiggins","21400779","MIN",-13,2202
"Andrew Wiggins","21401133","MIN",-13,2240
"Anthony Bennett","21400252","MIN",-13,1815
"Anthony Bennett","21400672","MIN",-13,1146
"Anthony Morrow","21401132","OKC",-13,2015
"Archie Goodwin","21400013","PHX",-13,588
"Archie Goodwin","21400916","PHX",-13,299
"Aron Baynes","21400069","SAS",-13,1865
"Arron Afflalo","21400751","DEN",-13,1360
"Arron Afflalo","21401007","POR",-13,1998
"Austin Rivers","21400258","NOP",-13,713
"Austin Rivers","21400908","LAC",-13,1567
"Avery Bradley","21400510","BOS",-13,1185
"Avery Bradley","21400553","BOS",-13,2027
"Ben McLemore","21400504","SAC",-13,2372
"Ben McLemore","21400785","SAC",-13,2156
"Blake Griffin","21400443","LAC",-13,2284
"Bojan Bogdanovic","21400759","BKN",-13,1226
"Boris Diaw","21400314","SAS",-13,1563
"Bradley Beal","21400294","WAS",-13,2154
"Brandan Wright","21401154","PHX",-13,1703
"Brandon Bass","21400241","BOS",-13,1137
"Brandon Rush","21400212","GSW",-13,1288
"Brian Roberts","21400263","CHA",-13,1137
"Brook Lopez","21400149","BKN",-13,1297
"Brook Lopez","21400655","BKN",-13,1315
"C.J. Watson","21400644","IND",-13,1604
"Cameron Bairstow","21400209","CHI",-13,1125
"Carmelo Anthony","21400167","NYK",-13,1598
"Carmelo Anthony","21400273","NYK",-13,1827
"Carmelo Anthony","21400456","NYK",-13,1153
"Caron Butler","21400587","DET",-13,1397
"Caron Butler","21400917","DET",-13,1073
"Cartier Martin","21401033","DET",-13,314
"Chandler Parsons","21400425","DAL",-13,1502
"Channing Frye","21400530","ORL",-13,1165
"Channing Frye","21400739","ORL",-13,459
"Charlie Villanueva","21400922","DAL",-13,874
"Chase Budinger","21400177","MIN",-13,1495
"Chase Budinger","21400724","MIN",-13,354
"Chris Bosh","21400476","MIA",-13,2261
"Chris Paul","21400039","LAC",-13,2248
"Chris Paul","21400519","LAC",-13,1984
"CJ Miles","21401115","IND",-13,1758
"Corey Brewer","21400189","MIN",-13,1807
"Corey Brewer","21400883","HOU",-13,1169
"Corey Brewer","21401034","HOU",-13,1802
"Courtney Lee","21400541","MEM",-13,1661
"D.J. Augustin","21400243","DET",-13,771
"D.J. Augustin","21400265","DET",-13,854
"D.J. Augustin","21400387","DET",-13,1038
"Dahntay Jones","21401153","LAC",-13,360
"Damjan Rudez","21400774","IND",-13,690
"Damjan Rudez","21401063","IND",-13,1190
"Danilo Gallinari","21400295","DEN",-13,855
"Danilo Gallinari","21400674","DEN",-13,1106
"Danny Granger","21400446","MIA",-13,1674
"Danny Green","21400569","SAS",-13,2022
"Dante Exum","21401191","UTA",-13,1405
"David West","21400301","IND",-13,1428
"Dennis Schroder","21400779","ATL",-13,1191
"Dennis Schroder","21401087","ATL",-13,1506
"Derrick Favors","21400080","UTA",-13,1533
"Derrick Favors","21400395","UTA",-13,1102
"Derrick Favors","21400492","UTA",-13,1821
"Derrick Favors","21400740","UTA",-13,1774
"Derrick Rose","21400620","CHI",-13,1796
"Derrick Rose","21400657","CHI",-13,1997
"Derrick Williams","21400879","SAC",-13,1374
"Devin Harris","21400741","DAL",-13,1279
"Devin Harris","21400843","DAL",-13,1172
"Dewayne Dedmon","21400199","ORL",-13,988
"Dion Waiters","21400795","OKC",-13,1228
"Dirk Nowitzki","21400227","DAL",-13,1936
"Dirk Nowitzki","21400413","DAL",-13,1800
"Dirk Nowitzki","21400922","DAL",-13,1618
"Donald Sloan","21401165","IND",-13,1281
"Donatas Motiejunas","21400575","HOU",-13,2122
"Donatas Motiejunas","21400799","HOU",-13,1611
"Dorell Wright","21401122","POR",-13,1037
"Dwight Buycks","21401201","LAL",-13,1440
"Earl Clark","21401206","BKN",-13,406
"Elfrid Payton","21400330","ORL",-13,1277
"Elfrid Payton","21400371","ORL",-13,1554
"Eric Bledsoe","21400313","PHX",-13,2155
"Eric Gordon","21400563","NOP",-13,2155
"Ersan Ilyasova","21400062","MIL",-13,970
"Evan Fournier","21400001","ORL",-13,1935
"Evan Turner","21400046","BOS",-13,1021
"Evan Turner","21400432","BOS",-13,1287
"Evan Turner","21400716","BOS",-13,1145
"Festus Ezeli","21400145","GSW",-13,657
"Furkan Aldemir","21401189","PHI",-13,1515
"Gary Harris","21400615","DEN",-13,647
"Gary Harris","21400834","DEN",-13,1568
"Gary Harris","21400930","DEN",-13,394
"Gary Harris","21401213","DEN",-13,2094
"Gary Neal","21400140","CHA",-13,634
"Gary Neal","21400945","MIN",-13,1250
"Gerald Green","21400745","PHX",-13,1011
"Gerald Henderson","21401051","CHA",-13,2023
"Glen Davis","21400377","LAC",-13,684
"Glen Davis","21401159","LAC",-13,834
"Glen Rice","21400016","WAS",-13,868
"Goran Dragic","21400232","PHX",-13,1451
"Goran Dragic","21400313","PHX",-13,2066
"Goran Dragic","21400920","MIA",-13,1712
"Gordon Hayward","21400271","UTA",-13,2471
"Gorgui Dieng","21400385","MIN",-13,1987
"Gorgui Dieng","21400498","MIN",-13,1957
"Greg Monroe","21400207","DET",-13,1900
"Greg Monroe","21400372","DET",-13,1273
"Greg Monroe","21400790","DET",-13,1773
"Greg Monroe","21400839","DET",-13,2032
"Harrison Barnes","21400095","GSW",-13,1906
"Harrison Barnes","21400426","GSW",-13,1651
"Harrison Barnes","21400824","GSW",-13,1727
"Henry Sims","21401151","PHI",-13,963
"Henry Walker","21400920","MIA",-13,1956
"Henry Walker","21400970","MIA",-13,1346
"Hollis Thompson","21400319","PHI",-13,2137
"Hollis Thompson","21400332","PHI",-13,1654
"Ian Mahinmi","21401048","IND",-13,926
"Isaiah Thomas","21400148","PHX",-13,1287
"Isaiah Thomas","21400784","PHX",-13,1820
"Jabari Parker","21400004","MIL",-13,2214
"Jabari Parker","21400253","MIL",-13,2276
"Jae Crowder","21400580","BOS",-13,1219
"JaKarr Sampson","21400005","PHI",-13,475
"JaKarr Sampson","21400384","PHI",-13,1193
"JaKarr Sampson","21400671","PHI",-13,1088
"JaKarr Sampson","21400847","PHI",-13,836
"Jamal Crawford","21400559","LAC",-13,1338
"James Ennis III","21400422","MIA",-13,950
"James Harden","21400463","HOU",-13,2138
"James Harden","21401104","HOU",-13,2277
"Jared Dudley","21401089","MIL",-13,1475
"Jared Sullinger","21400510","BOS",-13,1983
"Jared Sullinger","21400716","BOS",-13,1132
"Jarrett Jack","21400266","BKN",-13,1653
"Jarrett Jack","21401049","BKN",-13,1152
"Jason Maxiell","21401195","CHA",-13,1116
"Jason Smith","21400041","NYK",-13,1159
"Jason Smith","21400585","NYK",-13,866
"Jason Smith","21400821","NYK",-13,1412
"Jason Terry","21400127","HOU",-13,1325
"Jason Thompson","21400217","SAC",-13,2106
"Jason Thompson","21400785","SAC",-13,1123
"Jason Thompson","21400977","SAC",-13,1379
"JaVale McGee","21400804","PHI",-13,671
"Jeff Ayres","21401113","SAS",-13,345
"Jeff Green","21400316","BOS",-13,1951
"Jeff Teague","21400805","ATL",-13,1566
"Jerami Grant","21400568","PHI",-13,1241
"Jerami Grant","21400612","PHI",-13,1472
"Jerami Grant","21400804","PHI",-13,1665
"Jerami Grant","21400927","PHI",-13,319
"Jeremy Lamb","21401071","OKC",-13,720
"Jeremy Lin","21400787","LAL",-13,1289
"Jerryd Bayless","21400895","MIL",-13,1308
"Jerryd Bayless","21401073","MIL",-13,1128
"Jimmy Butler","21400602","CHI",-13,2286
"JJ Hickson","21400421","DEN",-13,741
"JJ Hickson","21400457","DEN",-13,1107
"JJ Hickson","21400895","DEN",-13,1085
"Joe Ingles","21400080","UTA",-13,961
"Joe Ingles","21400239","UTA",-13,1067
"Joe Ingles","21400271","UTA",-13,1491
"Joe Ingles","21400542","UTA",-13,1437
"Joe Johnson","21400242","BKN",-13,1708
"Joe Johnson","21400576","BKN",-13,2290
"Joel Anthony","21400011","DET",-13,1257
"Joel Freeland","21400299","POR",-13,540
"Joey Dorsey","21400799","HOU",-13,754
"Joffrey Lauvergne","21400930","DEN",-13,508
"John Henson","21400831","MIL",-13,968
"John Lucas III","21401131","DET",-13,777
"John Salmons","21400293","NOP",-13,1074
"John Wall","21400929","WAS",-13,2188
"John Wall","21401215","WAS",-13,2660
"Johnny O'Bryant III","21400736","MIL",-13,868
"Jonas Jerebko","21400521","DET",-13,669
"Jordan Clarkson","21400680","LAL",-13,2206
"Jordan Clarkson","21400766","LAL",-13,1639
"Jordan Farmar","21400317","LAC",-13,860
"Jordan Hamilton","21401153","LAC",-13,360
"Jorge Gutierrez","21401204","MIL",-13,780
"Jose Calderon","21400322","NYK",-13,1477
"Jose Calderon","21400400","NYK",-13,2047
"Josh Smith","21400011","DET",-13,2150
"Josh Smith","21400810","HOU",-13,1578
"Justin Hamilton","21400373","MIA",-13,735
"Justin Holiday","21400145","GSW",-13,551
"Jusuf Nurkic","21401169","DEN",-13,496
"Kawhi Leonard","21400836","SAS",-13,1497
"Kawhi Leonard","21400853","SAS",-13,2110
"Kelly Olynyk","21400111","BOS",-13,1937
"Kemba Walker","21400478","CHA",-13,2076
"Kemba Walker","21401004","CHA",-13,1449
"Kenneth Faried","21400409","DEN",-13,1282
"Kenneth Faried","21400471","DEN",-13,1239
"Kentavious Caldwell-Pope","21400309","DET",-13,1499
"Kentavious Caldwell-Pope","21400362","DET",-13,1581
"Kevin Durant","21400518","OKC",-13,1910
"Kevin Love","21400523","CLE",-13,2335
"Khris Middleton","21400868","MIL",-13,1976
"Klay Thompson","21401150","GSW",-13,1445
"Kosta Koufos","21400963","MEM",-13,1448
"Kostas Papanikolaou","21400283","HOU",-13,1587
"Kris Humphries","21401177","WAS",-13,855
"Kyle Lowry","21400040","TOR",-13,2196
"Kyle O'Quinn","21400371","ORL",-13,1370
"Kyle O'Quinn","21400670","ORL",-13,756
"Kyle Singler","21400403","DET",-13,1245
"Kyle Singler","21400664","DET",-13,1539
"Kyrie Irving","21400055","CLE",-13,2217
"Kyrie Irving","21400370","CLE",-13,1959
"Kyrie Irving","21401225","CLE",-13,1072
"LaMarcus Aldridge","21400928","POR",-13,2318
"Langston Galloway","21401041","NYK",-13,2303
"Larry Sanders","21400190","MIL",-13,1144
"Lavoy Allen","21400160","IND",-13,1110
"Leandro Barbosa","21400087","GSW",-13,1098
"Leandro Barbosa","21400289","GSW",-13,309
"Leandro Barbosa","21400880","GSW",-13,313
"LeBron James","21400018","CLE",-13,2594
"LeBron James","21400147","CLE",-13,2434
"LeBron James","21400179","CLE",-13,2342
"Lou Amundson","21400238","CLE",-13,1004
"Lou Amundson","21400760","NYK",-13,596
"Lou Amundson","21400981","NYK",-13,839
"Lou Amundson","21401165","NYK",-13,726
"Lou Williams","21400734","TOR",-13,1248
"Luc Mbah a Moute","21400023","PHI",-13,1505
"Luc Mbah a Moute","21400718","PHI",-13,1898
"Luc Mbah a Moute","21401075","PHI",-13,1306
"Luc Mbah a Moute","21401162","PHI",-13,1418
"Luis Scola","21401165","IND",-13,1295
"Luke Babbitt","21400045","NOP",-13,631
"Manu Ginobili","21400772","SAS",-13,1603
"Manu Ginobili","21400814","SAS",-13,1058
"Marco Belinelli","21400836","SAS",-13,1451
"Marco Belinelli","21401110","SAS",-13,1388
"Marcus Morris Sr.","21401154","PHX",-13,1424
"Marcus Smart","21400496","BOS",-13,1013
"Mario Chalmers","21400170","MIA",-13,2053
"Mario Chalmers","21400582","MIA",-13,2080
"Markieff Morris","21400065","PHX",-13,1985
"Markieff Morris","21401100","PHX",-13,1992
"Marreese Speights","21400636","GSW",-13,497
"Martell Webster","21400848","WAS",-13,928
"Mason Plumlee","21400551","BKN",-13,1528
"Matt Barnes","21400972","LAC",-13,1882
"Matt Barnes","21401213","LAC",-13,1783
"Maurice Harkless","21400405","ORL",-13,201
"Maurice Harkless","21401044","ORL",-13,1106
"Meyers Leonard","21401035","POR",-13,851
"Michael Carter-Williams","21400441","PHI",-13,2241
"Michael Carter-Williams","21400612","PHI",-13,1766
"Michael Kidd-Gilchrist","21400574","CHA",-13,1614
"Mike Conley","21400500","MEM",-13,1529
"Mike Conley","21401141","MEM",-13,1931
"Mike Dunleavy","21400467","CHI",-13,2091
"Miles Plumlee","21400037","PHX",-13,1411
"Miles Plumlee","21400173","PHX",-13,681
"Miles Plumlee","21400520","PHX",-13,685
"Mo Williams","21400385","MIN",-13,1474
"Mo Williams","21400416","MIN",-13,1318
"Mo Williams","21400938","CHA",-13,1959
"Monta Ellis","21400660","DAL",-13,2115
"Nate Robinson","21400081","DEN",-13,1549
"Nene","21400077","WAS",-13,1109
"Nerlens Noel","21400319","PHI",-13,2024
"Nerlens Noel","21401047","PHI",-13,1968
"Nick Calathes","21400918","MEM",-13,772
"Nick Calathes","21401035","MEM",-13,938
"Nick Collison","21400855","OKC",-13,957
"Nick Johnson","21400378","HOU",-13,1049
"Nikola Mirotic","21400204","CHI",-13,1696
"Nikola Mirotic","21400931","CHI",-13,1661
"Nikola Vucevic","21400706","ORL",-13,1830
"Norris Cole","21400057","MIA",-13,1321
"Norris Cole","21400446","MIA",-13,1704
"Norris Cole","21400727","MIA",-13,1995
"Norris Cole","21401030","NOP",-13,2196
"O.J. Mayo","21400240","MIL",-13,1317
"O.J. Mayo","21401180","MIL",-13,1453
"Omri Casspi","21400867","SAC",-13,1436
"Otto Porter Jr.","21400211","WAS",-13,1180
"P.J. Tucker","21401216","PHX",-13,2034
"Pablo Prigioni","21401181","HOU",-13,1043
"Pau Gasol","21400657","CHI",-13,2169
"Paul Millsap","21400958","ATL",-13,1501
"Quincy Acy","21400717","NYK",-13,1237
"Quincy Miller","21400730","SAC",-13,357
"Quincy Pondexter","21401166","NOP",-13,1672
"Rajon Rondo","21401046","DAL",-13,2100
"Ramon Sessions","21400067","SAC",-13,684
"Ramon Sessions","21400744","SAC",-13,1114
"Randy Foye","21400811","DEN",-13,1483
"Randy Foye","21400921","DEN",-13,1184
"Rasual Butler","21400007","WAS",-13,613
"Rasual Butler","21400470","WAS",-13,1370
"Ray McCallum","21400461","SAC",-13,1038
"Ray McCallum","21400792","SAC",-13,1270
"Ray McCallum","21400913","SAC",-13,1925
"Raymond Felton","21400581","DAL",-13,1737
"Reggie Bullock","21400534","LAC",-13,932
"Reggie Jackson","21400157","OKC",-13,2042
"Reggie Jackson","21400980","DET",-13,1678
"Robbie Hummel","21400270","MIN",-13,861
"Robert Covington","21400654","PHI",-13,1308
