"lineup","slugTeam","seasonPM","seasonSecs","l_id","Season_mins"
"Brandon Knight, Giannis Antetokounmpo, Jabari Parker, Larry Sanders, Nate Wolters","MIL",-2,487,13807,8
"Brandon Knight, Giannis Antetokounmpo, Jared Dudley, Nate Wolters, Zaza Pachulia","MIL",-2,162,13808,2
"Brandon Knight, Giannis Antetokounmpo, Jerryd Bayless, Johnny O'Bryant III, Khris Middleton","MIL",-2,42,13809,0
"Brandon Knight, Jabari Parker, Jared Dudley, John Henson, Khris Middleton","MIL",-2,107,13810,1
"Brandon Knight, Jabari Parker, Jared Dudley, John Henson, Zaza Pachulia","MIL",-2,217,13811,3
"Brandon Knight, Jared Dudley, Jerryd Bayless, John Henson, Khris Middleton","MIL",-2,371,13812,6
"Brandon Knight, Jared Dudley, John Henson, Nate Wolters, O.J. Mayo","MIL",-2,41,13813,0
"Brandon Knight, Jared Dudley, Khris Middleton, Larry Sanders, Zaza Pachulia","MIL",-2,19,13814,0
"Brandon Knight, Jerryd Bayless, Johnny O'Bryant III, Khris Middleton, Nate Wolters","MIL",-2,43,13815,0
"Brandon Knight, Jerryd Bayless, Johnny O'Bryant III, Khris Middleton, O.J. Mayo","MIL",-2,20,13816,0
"Brandon Rush, David Lee, Harrison Barnes, James Michael McAdoo, Shaun Livingston","GSW",-2,159,13817,2
"Brandon Rush, Festus Ezeli, Harrison Barnes, Klay Thompson, Stephen Curry","GSW",-2,179,13818,2
"Brandon Rush, Festus Ezeli, James Michael McAdoo, Leandro Barbosa, Shaun Livingston","GSW",-2,67,13819,1
"Brandon Rush, Justin Holiday, Leandro Barbosa, Marreese Speights, Shaun Livingston","GSW",-2,295,13820,4
"Brendan Haywood, Dion Waiters, James Jones, Joe Harris, Kyrie Irving","CLE",-2,198,13821,3
"Brendan Haywood, Dion Waiters, Kevin Love, Kyrie Irving, Shawn Marion","CLE",-2,75,13822,1
"Brendan Haywood, Joe Harris, JR Smith, Matthew Dellavedova, Timofey Mozgov","CLE",-2,53,13823,0
"Brendan Haywood, JR Smith, Kevin Love, Kyrie Irving, Shawn Marion","CLE",-2,66,13824,1
"Brendan Haywood, LeBron James, Matthew Dellavedova, Shawn Marion, Tristan Thompson","CLE",-2,12,13825,0
"Brian Roberts, Cody Zeller, Gary Neal, Jason Maxiell, Michael Kidd-Gilchrist","CHA",-2,220,13826,3
"Brian Roberts, Cody Zeller, Gerald Henderson, Jason Maxiell, Lance Stephenson","CHA",-2,509,13827,8
"Brian Roberts, Cody Zeller, Gerald Henderson, Kemba Walker, Lance Stephenson","CHA",-2,14,13828,0
"Brian Roberts, Gerald Henderson, Jason Maxiell, Marvin Williams, Mo Williams","CHA",-2,160,13829,2
"Brook Lopez, Darius Morris, Jarrett Jack, Joe Johnson, Mason Plumlee","BKN",-2,210,13830,3
"Brook Lopez, Darius Morris, Jarrett Jack, Joe Johnson, Mirza Teletovic","BKN",-2,235,13831,3
"Brook Lopez, Earl Clark, Jarrett Jack, Joe Johnson, Markel Brown","BKN",-2,43,13832,0
"Bruno Caboclo, Chuck Hayes, Greivis Vasquez, Lou Williams, Patrick Patterson","TOR",-2,44,13833,0
"Bryce Cotton, Chris Johnson, Elijah Millsap, Rudy Gobert, Trey Burke","UTA",-2,24,13834,0
"Bryce Cotton, Chris Johnson, Gordon Hayward, Jack Cooley, Trevor Booker","UTA",-2,131,13835,2
"Bryce Cotton, Dante Exum, Joe Ingles, Rodney Hood, Rudy Gobert","UTA",-2,33,13836,0
"Bryce Cotton, Derrick Favors, Gordon Hayward, Rodney Hood, Rudy Gobert","UTA",-2,10,13837,0
"Bryce Cotton, Elijah Millsap, Jeremy Evans, Joe Ingles, Rudy Gobert","UTA",-2,128,13838,2
"Bryce Cotton, Elijah Millsap, Joe Ingles, Rudy Gobert, Trevor Booker","UTA",-2,76,13839,1
"C.J. Watson, Chris Copeland, CJ Miles, Damjan Rudez, Luis Scola","IND",-2,28,13840,0
"C.J. Watson, Chris Copeland, CJ Miles, David West, Luis Scola","IND",-2,32,13841,0
"C.J. Watson, Chris Copeland, CJ Miles, Ian Mahinmi, Lavoy Allen","IND",-2,10,13842,0
"C.J. Watson, Chris Copeland, David West, George Hill, Luis Scola","IND",-2,70,13843,1
"C.J. Watson, Chris Copeland, David West, Roy Hibbert, Solomon Hill","IND",-2,66,13844,1
"C.J. Watson, Chris Copeland, George Hill, Lavoy Allen, Luis Scola","IND",-2,100,13845,1
"C.J. Watson, Chris Copeland, Luis Scola, Roy Hibbert, Solomon Hill","IND",-2,564,13846,9
"C.J. Watson, CJ Miles, Lavoy Allen, Luis Scola, Solomon Hill","IND",-2,829,13847,13
"C.J. Watson, Damjan Rudez, David West, Rodney Stuckey, Roy Hibbert","IND",-2,36,13848,0
"C.J. Watson, David West, Donald Sloan, Luis Scola, Solomon Hill","IND",-2,5,13849,0
"C.J. Watson, David West, George Hill, Ian Mahinmi, Solomon Hill","IND",-2,376,13850,6
"C.J. Watson, Lavoy Allen, Luis Scola, Rodney Stuckey, Solomon Hill","IND",-2,248,13851,4
"C.J. Wilcox, Dahntay Jones, Ekpe Udoh, Jordan Hamilton, Spencer Hawes","LAC",-2,151,13852,2
"Cameron Bairstow, Derrick Rose, Jimmy Butler, Kirk Hinrich, Pau Gasol","CHI",-2,98,13853,1
"Cameron Bairstow, Doug McDermott, E'Twaun Moore, Nazr Mohammed, Taj Gibson","CHI",-2,56,13854,0
"Carl Landry, Darren Collison, Jason Thompson, Omri Casspi, Rudy Gay","SAC",-2,36,13855,0
"Carl Landry, Darren Collison, Jason Thompson, Ramon Sessions, Rudy Gay","SAC",-2,69,13856,1
"Carl Landry, Darren Collison, Nik Stauskas, Omri Casspi, Reggie Evans","SAC",-2,84,13857,1
"Carl Landry, Darren Collison, Omri Casspi, Rudy Gay, Ryan Hollins","SAC",-2,10,13858,0
"Carlos Boozer, Ed Davis, Jeremy Lin, Jordan Clarkson, Kobe Bryant","LAL",-2,123,13859,2
"Carlos Boozer, Ed Davis, Jeremy Lin, Kobe Bryant, Ronnie Price","LAL",-2,161,13860,2
"Carlos Boozer, Jeremy Lin, Jordan Clarkson, Nick Young, Wesley Johnson","LAL",-2,8,13861,0
"Carlos Boozer, Jeremy Lin, Robert Sacre, Ryan Kelly, Wayne Ellington","LAL",-2,209,13862,3
"Carlos Boozer, Jordan Clarkson, Jordan Hill, Wayne Ellington, Wesley Johnson","LAL",-2,531,13863,8
"Carlos Boozer, Kobe Bryant, Ronnie Price, Ryan Kelly, Wesley Johnson","LAL",-2,251,13864,4
"Carlos Boozer, Ronnie Price, Ryan Kelly, Tarik Black, Wesley Johnson","LAL",-2,109,13865,1
"Carmelo Anthony, Cleanthony Early, Iman Shumpert, Jason Smith, JR Smith","NYK",-2,68,13866,1
"Carmelo Anthony, Cleanthony Early, Iman Shumpert, JR Smith, Samuel Dalembert","NYK",-2,26,13867,0
"Carmelo Anthony, Cleanthony Early, Iman Shumpert, JR Smith, Tim Hardaway Jr.","NYK",-2,2,13868,0
"Carmelo Anthony, Cleanthony Early, Iman Shumpert, Shane Larkin, Tim Hardaway Jr.","NYK",-2,1,13869,0
"Carmelo Anthony, Cleanthony Early, Pablo Prigioni, Quincy Acy, Shane Larkin","NYK",-2,1,13870,0
"Carmelo Anthony, Iman Shumpert, Jason Smith, Pablo Prigioni, Samuel Dalembert","NYK",-2,45,13871,0
"Carmelo Anthony, Iman Shumpert, Quincy Acy, Samuel Dalembert, Tim Hardaway Jr.","NYK",-2,308,13872,5
"Carmelo Anthony, Jason Smith, Jose Calderon, Pablo Prigioni, Travis Wear","NYK",-2,82,13873,1
"Carmelo Anthony, Jose Calderon, JR Smith, Pablo Prigioni, Samuel Dalembert","NYK",-2,109,13874,1
"Carmelo Anthony, Jose Calderon, Pablo Prigioni, Samuel Dalembert, Tim Hardaway Jr.","NYK",-2,409,13875,6
"Carmelo Anthony, Jose Calderon, Samuel Dalembert, Shane Larkin, Tim Hardaway Jr.","NYK",-2,468,13876,7
"Carmelo Anthony, Jose Calderon, Samuel Dalembert, Shane Larkin, Travis Wear","NYK",-2,59,13877,0
"Carmelo Anthony, JR Smith, Pablo Prigioni, Quincy Acy, Samuel Dalembert","NYK",-2,93,13878,1
"Carmelo Anthony, JR Smith, Pablo Prigioni, Quincy Acy, Tim Hardaway Jr.","NYK",-2,117,13879,1
"Carmelo Anthony, Lance Thomas, Langston Galloway, Quincy Acy, Tim Hardaway Jr.","NYK",-2,61,13880,1
"Carmelo Anthony, Pablo Prigioni, Quincy Acy, Shane Larkin, Travis Wear","NYK",-2,7,13881,0
"Caron Butler, D.J. Augustin, Greg Monroe, Jodie Meeks, Josh Smith","DET",-2,624,13882,10
"Caron Butler, D.J. Augustin, Joel Anthony, Josh Smith, Kentavious Caldwell-Pope","DET",-2,329,13883,5
"Caron Butler, D.J. Augustin, Josh Smith, Kentavious Caldwell-Pope, Kyle Singler","DET",-2,73,13884,1
"Caron Butler, Greg Monroe, Kentavious Caldwell-Pope, Reggie Jackson, Tayshaun Prince","DET",-2,180,13885,3
"Caron Butler, Greg Monroe, Kentavious Caldwell-Pope, Shawne Williams, Spencer Dinwiddie","DET",-2,220,13886,3
"Cartier Martin, D.J. Augustin, Greg Monroe, Josh Smith, Kyle Singler","DET",-2,132,13887,2
"Chandler Parsons, Charlie Villanueva, Devin Harris, Dirk Nowitzki, Richard Jefferson","DAL",-2,8,13888,0
"Chandler Parsons, Charlie Villanueva, Devin Harris, Greg Smith, J.J. Barea","DAL",-2,164,13889,2
"Chandler Parsons, Charlie Villanueva, Devin Harris, Rajon Rondo, Tyson Chandler","DAL",-2,273,13890,4
"Chandler Parsons, Charlie Villanueva, Dirk Nowitzki, J.J. Barea, Tyson Chandler","DAL",-2,33,13891,0
"Chandler Parsons, Charlie Villanueva, Monta Ellis, Raymond Felton, Tyson Chandler","DAL",-2,64,13892,1
"Chandler Parsons, Charlie Villanueva, Rajon Rondo, Richard Jefferson, Tyson Chandler","DAL",-2,29,13893,0
"Chandler Parsons, Devin Harris, Greg Smith, J.J. Barea, Monta Ellis","DAL",-2,86,13894,1
"Chandler Parsons, Devin Harris, Greg Smith, J.J. Barea, Richard Jefferson","DAL",-2,18,13895,0
"Chandler Parsons, Dirk Nowitzki, Dwight Powell, J.J. Barea, Rajon Rondo","DAL",-2,271,13896,4
"Chandler Parsons, Dirk Nowitzki, J.J. Barea, Richard Jefferson, Tyson Chandler","DAL",-2,40,13897,0
"Channing Frye, Devyn Marble, Elfrid Payton, Nikola Vucevic, Willie Green","ORL",-2,39,13898,0
"Channing Frye, Devyn Marble, Luke Ridnour, Nikola Vucevic, Victor Oladipo","ORL",-2,411,13899,6
"Channing Frye, Elfrid Payton, Evan Fournier, Maurice Harkless, Nikola Vucevic","ORL",-2,548,13900,9
"Channing Frye, Elfrid Payton, Evan Fournier, Maurice Harkless, Victor Oladipo","ORL",-2,22,13901,0
"Channing Frye, Elfrid Payton, Maurice Harkless, Nikola Vucevic, Victor Oladipo","ORL",-2,2820,13902,47
"Channing Frye, Evan Fournier, Luke Ridnour, Maurice Harkless, Tobias Harris","ORL",-2,89,13903,1
"Channing Frye, Evan Fournier, Luke Ridnour, Tobias Harris, Willie Green","ORL",-2,194,13904,3
"Channing Frye, Evan Fournier, Maurice Harkless, Tobias Harris, Victor Oladipo","ORL",-2,22,13905,0
"Charlie Villanueva, Devin Harris, Dirk Nowitzki, J.J. Barea, Monta Ellis","DAL",-2,31,13906,0
"Charlie Villanueva, Devin Harris, Dirk Nowitzki, Monta Ellis, Richard Jefferson","DAL",-2,196,13907,3
"Charlie Villanueva, Dirk Nowitzki, Greg Smith, J.J. Barea, Raymond Felton","DAL",-2,47,13908,0
"Chase Budinger, Corey Brewer, Gorgui Dieng, Mo Williams, Thaddeus Young","MIN",-2,382,13909,6
"Chase Budinger, Corey Brewer, Mo Williams, Robbie Hummel, Shabazz Muhammad","MIN",-2,185,13910,3
"Chase Budinger, Corey Brewer, Nikola Pekovic, Ricky Rubio, Thaddeus Young","MIN",-2,148,13911,2
"Chase Budinger, Gary Neal, Gorgui Dieng, Kevin Martin, Zach LaVine","MIN",-2,20,13912,0
"Chase Budinger, Gorgui Dieng, Kevin Martin, Lorenzo Brown, Thaddeus Young","MIN",-2,169,13913,2
"Chase Budinger, Gorgui Dieng, Kevin Martin, Thaddeus Young, Zach LaVine","MIN",-2,100,13914,1
"Chase Budinger, Mo Williams, Nikola Pekovic, Robbie Hummel, Thaddeus Young","MIN",-2,387,13915,6
"Chris Andersen, Chris Bosh, Luol Deng, Shabazz Napier, Shannon Brown","MIA",-2,27,13916,0
"Chris Andersen, Chris Bosh, Mario Chalmers, Shabazz Napier, Shawne Williams","MIA",-2,36,13917,0
"Chris Andersen, Danny Granger, Luol Deng, Norris Cole, Shawne Williams","MIA",-2,8,13918,0
"Chris Andersen, Dwyane Wade, Goran Dragic, Luol Deng, Udonis Haslem","MIA",-2,267,13919,4
"Chris Andersen, Dwyane Wade, James Ennis III, Mario Chalmers, Tyler Johnson","MIA",-2,25,13920,0
"Chris Andersen, Dwyane Wade, James Ennis III, Norris Cole, Shawne Williams","MIA",-2,129,13921,2
"Chris Andersen, Dwyane Wade, Josh McRoberts, Luol Deng, Norris Cole","MIA",-2,13,13922,0
"Chris Andersen, Dwyane Wade, Luol Deng, Norris Cole, Udonis Haslem","MIA",-2,55,13923,0
"Chris Andersen, Goran Dragic, Luol Deng, Mario Chalmers, Michael Beasley","MIA",-2,930,13924,15
"Chris Andersen, Henry Walker, Mario Chalmers, Shabazz Napier, Tyler Johnson","MIA",-2,29,13925,0
"Chris Andersen, Josh McRoberts, Luol Deng, Mario Chalmers, Shabazz Napier","MIA",-2,74,13926,1
"Chris Andersen, Justin Hamilton, Luol Deng, Norris Cole, Tyler Johnson","MIA",-2,22,13927,0
"Chris Andersen, Luol Deng, Mario Chalmers, Shabazz Napier, Udonis Haslem","MIA",-2,5,13928,0
"Chris Andersen, Luol Deng, Norris Cole, Shabazz Napier, Shawne Williams","MIA",-2,107,13929,1
"Chris Bosh, Danny Granger, Hassan Whiteside, James Ennis III, Norris Cole","MIA",-2,1507,13930,25
"Chris Bosh, Danny Granger, Justin Hamilton, Mario Chalmers, Norris Cole","MIA",-2,48,13931,0
"Chris Bosh, Dwyane Wade, Hassan Whiteside, James Ennis III, Norris Cole","MIA",-2,112,13932,1
"Chris Bosh, Hassan Whiteside, Luol Deng, Mario Chalmers, Norris Cole","MIA",-2,1116,13933,18
"Chris Bosh, James Ennis III, Norris Cole, Shawne Williams, Tyler Johnson","MIA",-2,21,13934,0
"Chris Bosh, Luol Deng, Mario Chalmers, Shannon Brown, Shawne Williams","MIA",-2,1938,13935,32
"Chris Bosh, Mario Chalmers, Norris Cole, Shabazz Napier, Udonis Haslem","MIA",-2,88,13936,1
"Chris Copeland, CJ Miles, Damjan Rudez, Donald Sloan, Shayne Whittington","IND",-2,307,13937,5
"Chris Copeland, CJ Miles, Damjan Rudez, Lavoy Allen, Rodney Stuckey","IND",-2,103,13938,1
"Chris Copeland, CJ Miles, David West, Rodney Stuckey, Solomon Hill","IND",-2,115,13939,1
"Chris Copeland, CJ Miles, Rodney Stuckey, Roy Hibbert, Solomon Hill","IND",-2,41,13940,0
"Chris Copeland, Damjan Rudez, Donald Sloan, Luis Scola, Solomon Hill","IND",-2,83,13941,1
"Chris Copeland, David West, Ian Mahinmi, Rodney Stuckey, Solomon Hill","IND",-2,32,13942,0
"Chris Copeland, Donald Sloan, Lavoy Allen, Rodney Stuckey, Solomon Hill","IND",-2,401,13943,6
"Chris Copeland, Ian Mahinmi, Luis Scola, Rodney Stuckey, Solomon Hill","IND",-2,120,13944,2
"Chris Douglas-Roberts, Chris Paul, DeAndre Jordan, Jamal Crawford, Spencer Hawes","LAC",-2,44,13945,0
"Chris Douglas-Roberts, Ekpe Udoh, Glen Davis, Reggie Bullock, Spencer Hawes","LAC",-2,90,13946,1
"Chris Douglas-Roberts, Ekpe Udoh, Jamal Crawford, Jordan Farmar, Spencer Hawes","LAC",-2,134,13947,2
"Chris Johnson, Dante Exum, Enes Kanter, Joe Ingles, Rudy Gobert","UTA",-2,38,13948,0
"Chris Johnson, Dante Exum, Jeremy Evans, Joe Ingles, Rudy Gobert","UTA",-2,26,13949,0
"Chris Johnson, Dante Exum, Jeremy Evans, Joe Ingles, Trevor Booker","UTA",-2,36,13950,0
"Chris Johnson, Dante Exum, Rodney Hood, Rudy Gobert, Trevor Booker","UTA",-2,714,13951,11
"Chris Johnson, Elijah Millsap, Jeremy Evans, Trevor Booker, Trey Burke","UTA",-2,51,13952,0
"Chris Johnson, Ersan Ilyasova, Jared Dudley, Khris Middleton, Michael Carter-Williams","MIL",-2,10,13953,0
"Chris Johnson, Ersan Ilyasova, Jerryd Bayless, Khris Middleton, Zaza Pachulia","MIL",-2,66,13954,1
"Chris Johnson, Ersan Ilyasova, Khris Middleton, Tyler Ennis, Zaza Pachulia","MIL",-2,204,13955,3
"Chris Johnson, Gordon Hayward, Jack Cooley, Rudy Gobert, Trey Burke","UTA",-2,4,13956,0
"Chris Johnson, Jared Dudley, John Henson, Khris Middleton, Tyler Ennis","MIL",-2,801,13957,13
"Chris Johnson, KJ McDaniels, Luc Mbah a Moute, Nerlens Noel, Tony Wroten","PHI",-2,103,13958,1
"Chris Kaman, CJ McCollum, Damian Lillard, LaMarcus Aldridge, Wesley Matthews","POR",-2,145,13959,2
"Chris Kaman, CJ McCollum, Damian Lillard, Nicolas Batum, Robin Lopez","POR",-2,215,13960,3
"Chris Kaman, CJ McCollum, Robin Lopez, Steve Blake, Will Barton","POR",-2,40,13961,0
"Chris Kaman, Damian Lillard, Dorell Wright, Nicolas Batum, Steve Blake","POR",-2,700,13962,11
"Chris Kaman, Damian Lillard, Nicolas Batum, Steve Blake, Will Barton","POR",-2,119,13963,1
"Chris Kaman, Dorell Wright, Steve Blake, Thomas Robinson, Wesley Matthews","POR",-2,114,13964,1
"Chris Kaman, Dorell Wright, Steve Blake, Thomas Robinson, Will Barton","POR",-2,4,13965,0
"Chris Kaman, Nicolas Batum, Robin Lopez, Steve Blake, Wesley Matthews","POR",-2,22,13966,0
"Chris Paul, Dahntay Jones, DeAndre Jordan, Jamal Crawford, Matt Barnes","LAC",-2,29,13967,0
"Chuck Hayes, Greivis Vasquez, James Johnson, Kyle Lowry, Patrick Patterson","TOR",-2,270,13968,4
"CJ McCollum, Damian Lillard, Joel Freeland, LaMarcus Aldridge, Steve Blake","POR",-2,21,13969,0
"CJ McCollum, Dorell Wright, Joel Freeland, LaMarcus Aldridge, Steve Blake","POR",-2,356,13970,5
"CJ McCollum, Dorell Wright, Joel Freeland, Robin Lopez, Steve Blake","POR",-2,16,13971,0
"CJ McCollum, Meyers Leonard, Nicolas Batum, Steve Blake, Victor Claver","POR",-2,176,13972,2
"CJ McCollum, Nicolas Batum, Steve Blake, Thomas Robinson, Wesley Matthews","POR",-2,4,13973,0
"CJ Miles, Damjan Rudez, David West, Donald Sloan, Luis Scola","IND",-2,82,13974,1
"CJ Miles, Damjan Rudez, Donald Sloan, Roy Hibbert, Solomon Hill","IND",-2,32,13975,0
"CJ Miles, David West, Donald Sloan, Luis Scola, Solomon Hill","IND",-2,147,13976,2
"CJ Miles, David West, George Hill, Ian Mahinmi, Paul George","IND",-2,45,13977,0
"CJ Miles, David West, George Hill, Ian Mahinmi, Roy Hibbert","IND",-2,5,13978,0
"CJ Miles, David West, George Hill, Luis Scola, Solomon Hill","IND",-2,18,13979,0
"Cleanthony Early, Cole Aldrich, Iman Shumpert, Tim Hardaway Jr., Travis Wear","NYK",-2,94,13980,1
"Cleanthony Early, Cole Aldrich, Jason Smith, Jose Calderon, Shane Larkin","NYK",-2,169,13981,2
"Cleanthony Early, Cole Aldrich, Jason Smith, Jose Calderon, Tim Hardaway Jr.","NYK",-2,430,13982,7
"Cleanthony Early, Cole Aldrich, Jose Calderon, Pablo Prigioni, Quincy Acy","NYK",-2,61,13983,1
"Cleanthony Early, Cole Aldrich, JR Smith, Pablo Prigioni, Travis Wear","NYK",-2,41,13984,0
"Cleanthony Early, Jason Smith, JR Smith, Pablo Prigioni, Samuel Dalembert","NYK",-2,131,13985,2
"Cleanthony Early, Lance Thomas, Lou Amundson, Shane Larkin, Tim Hardaway Jr.","NYK",-2,157,13986,2
"Clint Capela, Corey Brewer, Isaiah Canaan, Kostas Papanikolaou, Nick Johnson","HOU",-2,130,13987,2
"Clint Capela, Corey Brewer, Pablo Prigioni, Terrence Jones, Trevor Ariza","HOU",-2,150,13988,2
"Clint Capela, James Harden, Nick Johnson, Pablo Prigioni, Trevor Ariza","HOU",-2,51,13989,0
"Cody Zeller, Gary Neal, Gerald Henderson, Jason Maxiell, Kemba Walker","CHA",-2,260,13990,4
"Cody Zeller, Gary Neal, Gerald Henderson, Jason Maxiell, PJ Hairston","CHA",-2,127,13991,2
"Cody Zeller, Gary Neal, Kemba Walker, Lance Stephenson, PJ Hairston","CHA",-2,12,13992,0
"Cody Zeller, Gerald Henderson, Kemba Walker, Lance Stephenson, PJ Hairston","CHA",-2,1,13993,0
"Cole Aldrich, Iman Shumpert, Jose Calderon, Quincy Acy, Travis Wear","NYK",-2,13,13994,0
"Cole Aldrich, Iman Shumpert, Quincy Acy, Tim Hardaway Jr., Travis Wear","NYK",-2,81,13995,1
"Cole Aldrich, Jason Smith, Jose Calderon, Langston Galloway, Travis Wear","NYK",-2,133,13996,2
"Cole Aldrich, Jason Smith, Lance Thomas, Ricky Ledo, Shane Larkin","NYK",-2,39,13997,0
"Cole Aldrich, Jason Smith, Langston Galloway, Quincy Acy, Shane Larkin","NYK",-2,113,13998,1
"Cole Aldrich, Jason Smith, Langston Galloway, Shane Larkin, Travis Wear","NYK",-2,1337,13999,22
"Cole Aldrich, Lance Thomas, Langston Galloway, Lou Amundson, Shane Larkin","NYK",-2,11,14000,0
"Cole Aldrich, Langston Galloway, Quincy Acy, Shane Larkin, Travis Wear","NYK",-2,111,14001,1
"Cole Aldrich, Langston Galloway, Quincy Acy, Tim Hardaway Jr., Travis Wear","NYK",-2,161,14002,2
"Cole Aldrich, Langston Galloway, Shane Larkin, Tim Hardaway Jr., Travis Wear","NYK",-2,80,14003,1
"Corey Brewer, Donatas Motiejunas, Dwight Howard, James Harden, Patrick Beverley","HOU",-2,914,14004,15
"Corey Brewer, Donatas Motiejunas, James Harden, Joey Dorsey, Patrick Beverley","HOU",-2,1241,14005,20
"Corey Brewer, Donatas Motiejunas, Jason Terry, Pablo Prigioni, Trevor Ariza","HOU",-2,96,14006,1
"Corey Brewer, Donatas Motiejunas, Josh Smith, KJ McDaniels, Nick Johnson","HOU",-2,49,14007,0
"Corey Brewer, Dwight Howard, Jason Terry, Kostas Papanikolaou, Trevor Ariza","HOU",-2,425,14008,7
"Corey Brewer, Dwight Howard, Jason Terry, Pablo Prigioni, Trevor Ariza","HOU",-2,16,14009,0
"Corey Brewer, Gorgui Dieng, Mo Williams, Shabazz Muhammad, Thaddeus Young","MIN",-2,412,14010,6
"Corey Brewer, Isaiah Canaan, Josh Smith, Kostas Papanikolaou, Nick Johnson","HOU",-2,217,14011,3
"Corey Brewer, James Harden, Joey Dorsey, Josh Smith, Nick Johnson","HOU",-2,55,14012,0
"Corey Brewer, James Harden, Joey Dorsey, Nick Johnson, Trevor Ariza","HOU",-2,23,14013,0
"Corey Brewer, James Harden, Joey Dorsey, Pablo Prigioni, Trevor Ariza","HOU",-2,606,14014,10
"Corey Brewer, James Harden, Josh Smith, Terrence Jones, Trevor Ariza","HOU",-2,45,14015,0
"Corey Brewer, Jason Terry, Josh Smith, Patrick Beverley, Terrence Jones","HOU",-2,181,14016,3
"Corey Brewer, Kevin Martin, Nikola Pekovic, Thaddeus Young, Zach LaVine","MIN",-2,47,14017,0
"Corey Brewer, Mo Williams, Nikola Pekovic, Robbie Hummel, Shabazz Muhammad","MIN",-2,157,14018,2
"Corey Brewer, Robbie Hummel, Shabazz Muhammad, Thaddeus Young, Zach LaVine","MIN",-2,164,14019,2
"Cory Jefferson, Deron Williams, Jarrett Jack, Mason Plumlee, Sergey Karasev","BKN",-2,31,14020,0
"Cory Joseph, Danny Green, Jeff Ayres, Matt Bonner, Tony Parker","SAS",-2,74,14021,1
"Cory Joseph, Danny Green, Jeff Ayres, Tiago Splitter, Tony Parker","SAS",-2,92,14022,1
"Cory Joseph, Danny Green, Kyle Anderson, Marco Belinelli, Tim Duncan","SAS",-2,270,14023,4
"Cory Joseph, Danny Green, Manu Ginobili, Patty Mills, Tiago Splitter","SAS",-2,18,14024,0
"Cory Joseph, Danny Green, Matt Bonner, Tiago Splitter, Tony Parker","SAS",-2,114,14025,1
"Cory Joseph, Jeff Ayres, Kawhi Leonard, Marco Belinelli, Reggie Williams","SAS",-2,37,14026,0
"Cory Joseph, Kawhi Leonard, Marco Belinelli, Patty Mills, Tiago Splitter","SAS",-2,164,14027,2
"Cory Joseph, Kawhi Leonard, Marco Belinelli, Reggie Williams, Tim Duncan","SAS",-2,57,14028,0
"Cory Joseph, Kawhi Leonard, Matt Bonner, Tim Duncan, Tony Parker","SAS",-2,440,14029,7
"Cory Joseph, Kyle Anderson, Matt Bonner, Patty Mills, Reggie Williams","SAS",-2,200,14030,3
"Cory Joseph, Marco Belinelli, Patty Mills, Tiago Splitter, Tim Duncan","SAS",-2,93,14031,1
"Courtney Lee, JaMychal Green, Jordan Adams, Kosta Koufos, Nick Calathes","MEM",-2,38,14032,0
"Courtney Lee, Jarnell Stokes, Jordan Adams, Marc Gasol, Quincy Pondexter","MEM",-2,16,14033,0
"Courtney Lee, Jeff Green, Kosta Koufos, Nick Calathes, Vince Carter","MEM",-2,347,14034,5
"Courtney Lee, Jon Leuer, Kosta Koufos, Nick Calathes, Quincy Pondexter","MEM",-2,12,14035,0
"Courtney Lee, Kosta Koufos, Marc Gasol, Nick Calathes, Tayshaun Prince","MEM",-2,71,14036,1
"Courtney Lee, Marc Gasol, Mike Conley, Quincy Pondexter, Tony Allen","MEM",-2,158,14037,2
"D.J. Augustin, Dion Waiters, Jeremy Lamb, Nick Collison, Serge Ibaka","OKC",-2,9,14038,0
"D.J. Augustin, Dion Waiters, Kyle Singler, Mitch McGary, Russell Westbrook","OKC",-2,43,14039,0
"D.J. Augustin, Dion Waiters, Kyle Singler, Nick Collison, Steven Adams","OKC",-2,14,14040,0
"D.J. Augustin, Dion Waiters, Mitch McGary, Russell Westbrook, Steven Adams","OKC",-2,65,14041,1
"D.J. Augustin, Gigi Datome, Greg Monroe, Jonas Jerebko, Kentavious Caldwell-Pope","DET",-2,144,14042,2
"Damian Lillard, Dorell Wright, LaMarcus Aldridge, Nicolas Batum, Robin Lopez","POR",-2,304,14043,5
"Damian Lillard, Dorell Wright, LaMarcus Aldridge, Nicolas Batum, Steve Blake","POR",-2,267,14044,4
"Damian Lillard, Dorell Wright, Robin Lopez, Steve Blake, Wesley Matthews","POR",-2,78,14045,1
"Damian Lillard, Dorell Wright, Steve Blake, Thomas Robinson, Will Barton","POR",-2,76,14046,1
"Damian Lillard, Joel Freeland, LaMarcus Aldridge, Meyers Leonard, Steve Blake","POR",-2,82,14047,1
"Damian Lillard, LaMarcus Aldridge, Steve Blake, Thomas Robinson, Wesley Matthews","POR",-2,155,14048,2
"Damian Lillard, Meyers Leonard, Nicolas Batum, Steve Blake, Victor Claver","POR",-2,63,14049,1
"Damian Lillard, Meyers Leonard, Nicolas Batum, Victor Claver, Wesley Matthews","POR",-2,81,14050,1
"Damjan Rudez, David West, George Hill, Ian Mahinmi, Solomon Hill","IND",-2,273,14051,4
"Damjan Rudez, George Hill, Ian Mahinmi, Lavoy Allen, Rodney Stuckey","IND",-2,8,14052,0
